Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell
ENSG00000249835,VCAN-AS1,-33.184541323972823,0.0,38.785876315432297,0.0014598540145985401,-5.370352105213791,0.0,-0.23098288624575444,0.0
ENSG00000127184,COX7C,135.39998216523321,1.4483758700696057,-63.819607067285354,1.5503649635036496,-57.499885370842023,1.0824372759856631,-14.080489727102085,0.25
ENSG00000145715,RASA1,24.545677135883931,0.012761020881670533,-16.601713833774113,0.01167883211678832,-6.7066629184006992,0.0071684587813620072,-1.2373003837084948,0.0
ENSG00000272367,CTC-428H11.2,17.075216346913901,0.0046403712296983757,0.99269693166663664,0.0043795620437956208,-17.322844689773039,0.0,-0.74506858880743965,0.0
ENSG00000134480,CCNH,12.93812664658677,0.14791183294663574,-44.299561252528306,0.15182481751824817,34.808643776359389,0.19354838709677419,-3.4472091704169578,0.083333333333333329
ENSG00000164180,TMEM161B,18.78275022059254,0.014501160092807424,-23.726068508082282,0.01167883211678832,6.2989009433514918,0.014336917562724014,-1.3555826558615696,0.0
ENSG00000247828,TMEM161B-AS1,8.9959097706812869,0.026102088167053363,-4.1431206240067304,0.033576642335766425,-2.9663590192688125,0.021505376344086023,-1.8864301274066921,0.0
ENSG00000245864,CTC-467M3.1,-33.184541323976092,0.0,-13.185273089862273,0.0,46.600797300082725,0.0035842293906810036,-0.2309828862457638,0.0
ENSG00000081189,MEF2C,19.869954566636849,0.078306264501160086,35.300953030367118,0.12408759124087591,-55.218665532426101,0.025089605734767026,0.047757935424148079,0.083333333333333329
ENSG00000248309,MEF2C-AS1,-17.905966325733896,0.00058004640371229696,-18.206712796795475,0.0,-7.4155808325634132,0.0,43.528259955092736,0.083333333333333329
ENSG00000153140,CETN3,16.775934104801443,0.011020881670533642,-20.828839532985846,0.0058394160583941602,5.1967890122698801,0.010752688172043012,-1.1438835840833579,0.0
ENSG00000176055,MBLAC2,-19.097222693947622,0.0058004640371229696,-10.510088767847204,0.0058394160583941602,30.561325331811368,0.014336917562724014,-0.95401387001723081,0.0
ENSG00000113356,POLR3G,24.789225721594342,0.0011600928074245939,-17.398175839438121,0.0,-7.0862643200047222,0.0,-0.30478556215073965,0.0
ENSG00000176018,LYSMD3,31.402225314209915,0.015661252900232018,-6.5165143357174697,0.013138686131386862,-23.535020661598104,0.0035842293906810036,-1.3506903168932431,0.0
ENSG00000164199,GPR98,-7.3491940614361306,0.00058004640371229696,15.249042543080442,0.0014598540145985401,-7.5740815339465968,0.0,-0.32576694769662606,0.0
ENSG00000234292,RP11-213H15.1,-50.468206531533397,0.00058004640371229696,62.730851098641352,0.0058394160583941602,-11.75696850248181,0.0,-0.50567606462287051,0.0
ENSG00000248323,LUCAT1,-51.458068701485956,0.0017401392111368909,68.597876688958166,0.010218978102189781,-16.433011781803764,0.0,-0.70679620566897683,0.0
ENSG00000113369,ARRDC3,63.547113178872898,0.05916473317865429,-66.332600060464372,0.051094890510948905,-4.552934834252742,0.039426523297491037,7.3384217158432596,0.083333333333333329
ENSG00000113391,FAM172A,40.458926389016462,0.037122969837587005,-50.656018992680856,0.023357664233576641,12.340179855649135,0.039426523297491037,-2.1430872519858584,0.0
ENSG00000248483,POU5F2,43.640217445765209,0.011600928074245939,-27.073288294254368,0.0058394160583941602,-15.466530677938378,0.0035842293906810036,-1.1003984735729162,0.0
ENSG00000185261,KIAA0825,-34.942460803855774,0.0011600928074245939,9.4939360641405308,0.0043795620437956208,26.032557165069452,0.0071684587813620072,-0.58403242535547806,0.0
ENSG00000133302,ANKRD32,42.83023890714027,0.023201856148491878,-73.724334630583158,0.0058394160583941602,32.475631448364211,0.032258064516129031,-1.581535724923401,0.0
ENSG00000175471,MCTP1,-130.43713071412651,0.0017401392111368909,142.91704312997692,0.037956204379562042,-14.794960854111853,0.0035842293906810036,2.3150484382638217,0.083333333333333329
ENSG00000153347,FAM81B,-45.567277215209749,0.0,26.393488078306113,0.0014598540145985401,-7.3742867419046467,0.0,26.548075878808998,0.16666666666666666
ENSG00000198677,TTC37,32.897183574749903,0.02668213457076566,-40.008871241324208,0.021897810218978103,8.934015422039673,0.025089605734767026,-1.8223277554640316,0.0
ENSG00000164291,ARSK,41.880865938112251,0.015081206496519721,-25.713386853153569,0.010218978102189781,-14.82969837170438,0.0071684587813620072,-1.337780713252825,0.0
ENSG00000178015,GPR150,59.981749852414154,0.0081206496519721574,-38.209383633082567,0.0029197080291970801,-20.874536684514155,0.0,-0.89782953481780858,0.0
ENSG00000175449,RFESD,7.5775158024797022,0.0069605568445475635,-12.779036162295062,0.0043795620437956208,6.1083839327705354,0.0071684587813620072,-0.90686357295456765,0.0
ENSG00000145757,SPATA9,-33.184541323976148,0.0,-13.185273089862324,0.0,46.600797300082846,0.0035842293906810036,-0.2309828862457651,0.0
ENSG00000164292,RHOBTB3,-97.43422204657999,0.0011600928074245939,-34.575137842167507,0.0014598540145985401,132.77357705149504,0.035842293906810034,-0.76421716274984874,0.0
ENSG00000173221,GLRX,-400.68872502262303,0.33642691415313225,384.26521756631456,1.2656934306569343,24.18436649773723,0.60573476702508966,-7.760859041419665,0.083333333333333329
ENSG00000251409,AC008592.4,-33.18454132397305,0.0,38.785876315432347,0.0014598540145985401,-5.3703521052138958,0.0,-0.23098288624575872,0.0
ENSG00000272021,AC008592.8,-33.184541323976148,0.0,38.7858763154344,0.0014598540145985401,-5.3703521052140433,0.0,-0.23098288624576571,0.0
ENSG00000236882,C5orf27,4.0831330985866607,0.0011600928074245939,5.6141432920805467,0.0014598540145985401,-9.2973887044555337,0.0,-0.39988768621314191,0.0
ENSG00000118985,ELL2,-45.287848423937547,0.0023201856148491878,55.901103193809362,0.01167883211678832,-14.954846588770369,0.0035842293906810036,4.3415918188957958,0.083333333333333329
ENSG00000153113,CAST,-177.58439145345199,0.12935034802784223,103.96032875707735,0.28613138686131384,78.580782493845845,0.29032258064516131,-4.9567197974740447,0.0
ENSG00000164307,ERAP1,-3.9466351810092006,0.02668213457076566,-2.2453636967468205,0.030656934306569343,8.0814463411553561,0.028673835125448029,-1.889447463399702,0.0
ENSG00000248734,CTD-2260A17.1,22.915805338583539,0.0017401392111368909,-25.379638008514096,0.0,2.9084394671600204,0.0035842293906810036,-0.44460679722944207,0.0
ENSG00000272109,CTD-2260A17.3,18.786608081322324,0.00058004640371229696,-13.185273089861031,0.0,-5.3703521052134677,0.0,-0.23098288624573948,0.0
ENSG00000247121,CTD-2260A17.2,40.185765536037259,0.012180974477958236,-32.512300554457454,0.0043795620437956208,-6.5969982907753657,0.0071684587813620072,-1.0764666908046361,0.0
ENSG00000164308,ERAP2,81.374703945866329,0.043503480278422275,-67.601575652218997,0.020437956204379562,-11.61927931614094,0.028673835125448029,-2.1538489775065206,0.0
ENSG00000113441,LNPEP,1.0251542449737978,0.063805104408352672,-15.980608729947578,0.067153284671532851,16.511615783245706,0.071684587813620068,-1.5561612982716642,0.083333333333333329
ENSG00000251606,CTD-2215E18.1,-16.48261012968333,0.00058004640371229696,25.838512866742228,0.0029197080291970801,-8.970092314911323,0.0,-0.38581042214672173,0.0
ENSG00000145721,LIX1,18.786608081322431,0.00058004640371229696,-13.185273089860756,0.0,-5.3703521052133123,0.0,-0.23098288624573426,0.0
ENSG00000058729,RIOK2,17.696463690448095,0.068445475638051048,-57.322967527694772,0.030656934306569343,41.811323616514834,0.14336917562724014,-2.1848197792685098,0.0
ENSG00000174136,RGMB,68.811468748008053,0.01334106728538283,-44.234494014245982,0.0014598540145985401,-23.563491239582365,0.0,-1.0134834941755819,0.0
ENSG00000246763,RGMB-AS1,18.786608081322818,0.00058004640371229696,-13.18527308986218,0.0,-5.3703521052138949,0.0,-0.23098288624575847,0.0
ENSG00000153922,CHD1,7.0225505186137918,0.058584686774941996,7.5652856904034405,0.078832116788321166,-11.754916352100699,0.053763440860215055,-2.8329198569171239,0.0
ENSG00000248489,CTD-2007H13.3,-9.6391844766325434,0.0029002320185614848,5.1493641499571723,0.0043795620437956208,5.156972719066224,0.0035842293906810036,-0.66715239239119561,0.0
ENSG00000247877,CTD-2001C12.1,-33.184541323976092,0.0,38.785876315434059,0.0014598540145985401,-5.3703521052139873,0.0,-0.23098288624576349,0.0
ENSG00000174132,FAM174A,-24.655581333778116,0.0191415313225058,5.1329550609610237,0.026277372262773723,21.159645036942457,0.028673835125448029,-1.6370187641249199,0.0
ENSG00000113532,ST8SIA4,-54.375034969546824,0.026102088167053363,22.329378835049841,0.048175182481751823,34.183975615991599,0.053763440860215055,-2.1383194814982747,0.0
ENSG00000173930,SLCO4C1,-36.201933817106521,0.0023201856148491878,14.323272051568722,0.0043795620437956208,22.550378766394392,0.0071684587813620072,-0.6717170008545591,0.0
