Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell,Cluster 7 Weight,Cluster 7 UMI counts/cell
ENSG00000205593,DENND6B,263.78730767340642,0.13138686131386862,-179.55657050434803,0.012221423436376708,-20.372982350728638,0.022727272727272728,-1.9491883487124548,0.0,-0.19491883487124551,0.0,-61.518728799885807,0.0057471264367816091,-0.19491883487124551,0.0
ENSG00000100239,PPP6R2,-2.6275238862479329,0.042335766423357665,12.423247311802593,0.033788641265276781,6.4967759177618731,0.030303030303030304,-1.7331804967858842,0.0,-0.17331804967858841,0.0,-14.21268274717344,0.022988505747126436,-0.17331804967858841,0.0
ENSG00000100241,SBF1,-13.767373666827265,0.023357664233576641,5.471924905214081,0.023005032350826744,19.841867000044502,0.041666666666666664,-1.493592347617211,0.0,-0.14935923476172108,0.0,-9.7541074212912751,0.020114942528735632,-0.14935923476172108,0.0
ENSG00000128165,ADM2,-18.389032854977636,0.0,35.140502200242658,0.0014378145219266715,-7.0871601076118562,0.0,-0.26845303437923801,0.0,-0.026845303437923799,0.0,-9.3421655963974271,0.0,-0.026845303437923799,0.0
ENSG00000100258,LMF2,0.88659910704940992,0.12116788321167883,-16.89656583869656,0.054636951833213515,25.478219324499342,0.083333333333333329,-2.2603083009318752,0.0,-0.22603083009318747,0.0,-6.7558826317330265,0.051724137931034482,-0.22603083009318747,0.0
ENSG00000025770,NCAPH2,-23.646167965123844,0.026277372262773723,8.8110988029310633,0.03235082674335011,9.9181737444161477,0.03787878787878788,-1.6408684948111363,0.0,-0.16408684948111363,0.0,6.8859376115502151,0.031609195402298854,-0.16408684948111363,0.0
ENSG00000130489,SCO2,407.60371844593749,0.472992700729927,-299.87373957835189,0.058950395398993528,-26.885133836240882,0.125,-3.6456054257384087,0.0,-0.3645605425738408,0.0,-76.470118520442256,0.057471264367816091,-0.3645605425738408,0.0
ENSG00000272821,CTA-384D8.36,-35.796673909262822,0.0014598540145985401,1.758928864473952,0.0050323508267433505,-2.5531304347971111,0.003787878787878788,-0.63708557317528858,0.0,-0.063708557317528849,0.0,37.35537816739631,0.0086206896551724137,-0.063708557317528849,0.0
ENSG00000025708,TYMP,945.37815141697979,4.2058394160583941,-681.12150924113917,0.15887850467289719,-99.465215019664853,0.27272727272727271,-6.4449029565600782,0.0,1.168539041485505,9.0,-158.87057294545656,0.18103448275862069,-0.64449029565600791,0.0
ENSG00000177989,ODF3B,510.2626378985085,0.52992700729927011,-362.70202410212562,0.030913012221423435,-72.308192145006274,0.022727272727272728,-3.3635412055238318,0.0,-0.33635412055238317,0.0,-71.216172204738015,0.045977011494252873,-0.33635412055238317,0.0
