Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000189298,ZKSCAN3,30.194756442671789,0.015748031496062992,13.283656995342305,0.0062464508801817146,-43.478413438014968,0.0014598540145985401
ENSG00000158691,ZSCAN12,0.43117046527506298,0.003937007874015748,13.888014005172181,0.0039750141964792728,-14.319184470447606,0.0043795620437956208
ENSG00000225595,XXbac-BPG308K3.6,-4.8891377588685572,0.0,18.074410848731755,0.00056785917092561046,-13.18527308986218,0.0
ENSG00000224157,HCG14,14.150159833269626,0.003937007874015748,-36.487903700314767,0.0011357183418512209,22.337743867043446,0.0029197080291970801
ENSG00000204713,TRIM27,20.725327851544595,0.066929133858267723,-33.765696428866519,0.04145371947756956,13.040368577323644,0.070072992700729933
ENSG00000204681,GABBR1,-22.587075221311061,0.007874015748031496,0.89679032972283834,0.016467915956842702,21.690284891587815,0.027737226277372264
ENSG00000204644,ZFP57,29.810256549177343,0.015748031496062992,-25.888027438104082,0.0056785917092561046,-3.9222291110759668,0.0087591240875912416
ENSG00000204642,HLA-F,110.3337268524342,0.83858267716535428,-7.4811642694092706,0.40658716638273706,-102.85256258302432,0.38248175182481753
ENSG00000204632,HLA-G,28.808794088283278,0.031496062992125984,-20.496325694905501,0.015332197614991482,-8.3124683933772161,0.014598540145985401
ENSG00000206503,HLA-A,278.1321401653405,12.299212598425196,135.22809285769463,6.6007950028392957,-413.36023302304289,5.376642335766423
ENSG00000204623,ZNRD1-AS1,-7.7371195776295023,0.003937007874015748,2.3661715641932108,0.0068143100511073255,5.370948013436486,0.0087591240875912416
ENSG00000066379,ZNRD1,13.294197821288147,0.16929133858267717,-51.050899457039513,0.12152186257808063,37.756701635752059,0.18248175182481752
ENSG00000204619,PPP1R11,34.126047084864993,0.23228346456692914,-29.972068057800652,0.17717206132879046,-4.1539790270667698,0.23795620437956205
ENSG00000204616,TRIM31,-8.4518842985793636,0.0,31.245351796718133,0.0017035775127768314,-22.793467498137172,0.0
ENSG00000234127,TRIM26,22.078961143539068,0.051181102362204724,-35.721425290697255,0.030096536059057353,13.642464147158755,0.048175182481751823
ENSG00000270604,HCG17,-6.3803537472978187,0.0,3.8488727932264037,0.00056785917092561046,2.5314809540716761,0.0014598540145985401
ENSG00000231074,HCG18,9.713088796707364,0.043307086614173228,24.827966767523293,0.035775127768313458,-34.541055564231812,0.024817518248175182
ENSG00000204599,TRIM39,-34.259496715399109,0.01968503937007874,148.20982898350312,0.08006814310051108,-113.95033226809952,0.018978102189781021
ENSG00000241370,RPP21,-6.6330461100199782,0.051181102362204724,26.812060997760511,0.059057353776263484,-20.179014887738909,0.055474452554744529
ENSG00000204592,HLA-E,195.06936341642449,4.9566929133858268,72.04325716324243,2.9977285633162976,-267.112620579679,2.7503649635036496
ENSG00000204590,GNL1,11.482592671182863,0.070866141732283464,60.570948890027026,0.061896649630891538,-72.053541561205549,0.033576642335766425
ENSG00000204576,PRR3,6.8485646480149809,0.01968503937007874,-29.703512714296004,0.018171493469619535,22.854948066280695,0.033576642335766425
ENSG00000204574,ABCF1,42.836716446496787,0.12598425196850394,-13.825369955121502,0.065303804656445197,-29.011346491375203,0.068613138686131392
ENSG00000204569,PPP1R10,5.6922049077183514,0.062992125984251968,40.870047810008991,0.060760931289040317,-46.562252717728164,0.051094890510948905
